ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
15142661014,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3635,23873,20236,10,10,2000,8000,412,99,3,7.68703e+06,6.77853e+06,25448,539862443,ok(locked)
15142984014,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6415,26808,20393,10,10,2000,8000,412,99,3,7.68747e+06,6.76252e+06,25448,539870518,ok(locked)
15143304370,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3893,24121,20227,10,10,2000,8000,412,99,3,7.7231e+06,6.7309e+06,25448,539878523,ok(locked)
15143629733,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,8833,28980,20146,10,10,2000,8000,412,99,3,7.72568e+06,6.73672e+06,25448,539886657,ok(locked)
15143950270,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3785,23936,20150,10,10,2000,8000,412,99,3,7.71498e+06,6.75802e+06,25448,539894669,ok(locked)
15144272311,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,5497,25775,20277,10,10,2000,8000,412,99,3,7.68665e+06,6.78178e+06,25448,539902718,ok(locked)
15144594403,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,5563,25865,20301,10,10,2000,8000,412,99,3,7.76532e+06,6.7215e+06,25448,539910771,ok(locked)
15144916569,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,5606,25761,20154,10,10,2000,8000,412,99,3,7.70422e+06,6.7641e+06,25448,539918821,ok(locked)
15145237090,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3774,24105,20328,10,10,2000,8000,412,99,3,7.70093e+06,6.78148e+06,25448,539926836,ok(locked)
15145558478,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,4926,25197,20270,10,10,2000,8000,412,99,3,7.68737e+06,6.76705e+06,25448,539934871,ok(locked)
15145882067,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7282,27484,20201,10,10,2000,8000,412,99,3,7.68827e+06,6.76822e+06,25448,539942960,ok(locked)
15146222487,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3786,24123,20336,10,10,2000,8000,412,99,3,7.70212e+06,6.77645e+06,25448,539951467,ok(locked)
15146546482,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7515,27799,20283,10,10,2000,8000,412,99,3,7.69288e+06,6.76662e+06,25448,539959567,ok(locked)
15146796496,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3752,24068,20315,10,10,2000,8000,412,99,3,7.73328e+06,6.72148e+06,25448,539965825,ok(locked)
15147116894,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3804,24031,20225,10,10,2000,8000,412,99,3,7.70387e+06,6.77275e+06,25448,539973834,ok(locked)
15147437337,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3753,24098,20342,10,10,2000,8000,412,99,3,7.68685e+06,6.77113e+06,25448,539981842,ok(locked)
15147758089,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3544,23869,20323,10,10,2000,8000,412,99,3,7.72202e+06,6.74287e+06,25448,539989844,ok(locked)
15148078297,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3531,24126,20594,10,10,2000,8000,412,99,3,7.70563e+06,6.77237e+06,25448,539997867,ok(locked)
15148398560,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3689,23998,20308,10,10,2000,8000,412,99,3,7.68683e+06,6.76678e+06,25448,540005874,ok(locked)
15148719100,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3550,23778,20227,10,10,2000,8000,412,99,3,7.73767e+06,6.7343e+06,25448,540013884,ok(locked)
15149039342,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3686,24078,20391,10,10,2000,8000,412,99,3,7.7237e+06,6.73635e+06,25448,540021889,ok(locked)
15149359446,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3661,23875,20214,10,10,2000,8000,412,99,3,7.70432e+06,6.75488e+06,25448,540029887,ok(locked)
15149680047,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3549,23980,20430,10,10,2000,8000,412,99,3,7.6918e+06,6.76047e+06,25448,540037900,ok(locked)
15150000892,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3854,24271,20416,10,10,2000,8000,412,99,3,7.75637e+06,6.729e+06,25448,540045920,ok(locked)
