ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
12759108919,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3296,23457,20160,10,10,2000,15000,412,100,0,50,100,32245,419338258,ok(locked)
12759652292,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9007,36823,27815,10,10,2000,15000,412,100,0,50,66.6667,32732,419353866,ok(locked)
12759905562,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3180,24242,21061,10,10,2000,15000,412,100,0,50,75,32732,419361226,ok(locked)
12760215980,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3249,23426,20176,10,10,2000,15000,412,100,0,50,650,32245,419370165,ok(locked)
12760477712,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,11890,32269,20377,10,10,2000,15000,412,100,0,550,2375,32732,419377765,ok(locked)
12760732706,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3203,24554,21350,10,10,2000,15000,412,100,0,75,75,32732,419385167,ok(locked)
12761164820,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7904,34037,26132,10,10,2000,15000,412,100,0,66.6667,66.6667,32732,419397582,ok(locked)
12761413656,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3166,23466,20299,10,10,2000,15000,412,100,0,50,50,32245,419404778,ok(locked)
12761917945,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,10691,36965,26272,10,10,2000,15000,412,100,0,66.6667,66.6667,33219,419419260,ok(locked)
12762171280,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3246,24450,21203,10,10,2000,15000,412,100,0,50,50,32732,419426618,ok(locked)
12762504941,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,15262,36506,21243,10,10,2000,15000,412,100,0,83.3333,66.6667,32732,419436243,ok(locked)
12762867078,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,4782,26517,21734,10,10,2000,15000,412,100,0,50,50,32732,419446678,ok(locked)
12763193095,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9374,36664,27289,10,10,2000,15000,412,100,0,75,50,32732,419456088,ok(locked)
12763446435,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3156,23558,20400,10,10,2000,15000,412,100,0,50,50,32245,419463431,ok(locked)
12763701611,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3272,27973,24701,10,10,2000,15000,412,100,0,50,75,32732,419470839,ok(locked)
12764303083,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7396,36525,29128,10,10,2000,15000,412,100,0,50,50,33219,419488096,ok(locked)
12764556126,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3234,23978,20743,10,10,2000,15000,412,100,0,75,75,32245,419495437,ok(locked)
12764887329,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7738,33416,25677,10,10,2000,15000,412,100,0,83.3333,66.6667,32732,419504977,ok(locked)
12765155647,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9644,38057,28412,10,10,2000,15000,412,100,0,75,50,33219,419512766,ok(locked)
12765576844,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,4199,24345,20144,10,10,2000,15000,412,100,0,66.6667,66.6667,32245,419524856,ok(locked)
12765900240,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3195,24694,21498,10,10,2000,15000,412,100,0,50,66.6667,32245,419534152,ok(locked)
12766203283,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7613,33600,25985,10,10,2000,15000,412,100,0,50,75,32732,419542933,ok(locked)
12766457447,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3256,24063,20806,10,10,2000,15000,412,100,0,50,775,32732,419550245,ok(locked)
12766848532,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7882,34121,26238,10,10,2000,15000,412,100,0,50,66.6667,32732,419561530,ok(locked)
12767174258,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7281,28953,21671,10,10,2000,15000,412,100,0,50,83.3333,32732,419570921,ok(locked)
12767598683,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7703,28226,20522,10,10,2000,15000,412,100,0,100,50,32732,419583109,ok(locked)
12767953839,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3275,24289,21013,10,10,2000,15000,412,100,0,75,50,32245,419593331,ok(locked)
12768425708,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8000,33497,25496,10,10,2000,15000,412,100,0,66.6667,450,32732,419606872,ok(locked)
12768771415,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7939,29449,21509,10,10,2000,15000,412,100,0,50,83.3333,32732,419616836,ok(locked)
12769085521,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3308,24639,21330,10,10,2000,15000,412,100,0,50,50,32245,419625895,ok(locked)
12769337029,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3588,24223,20634,10,10,2000,15000,412,100,0,50,75,32245,419633152,ok(locked)
