ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
11516383735,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7685,34607,26921,10,10,2000,8000,412,100,0,100,50,32245,330715627,ok(locked)
11516807380,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9201,36779,27577,10,10,2000,8000,412,100,0,50,50,32245,330727587,ok(locked)
11517086666,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3314,23606,20291,10,10,2000,8000,412,100,0,50,1450,31758,330735491,ok(locked)
11517335757,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3328,23630,20300,10,10,2000,8000,412,100,0,50,50,31758,330742544,ok(locked)
11517616295,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3383,24295,20911,10,10,2000,8000,412,100,0,100,50,31758,330750485,ok(locked)
11517955312,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3271,23395,20123,10,10,2000,8000,412,100,0,50,50,31758,330760047,ok(locked)
11518561433,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,10747,37704,26956,10,10,2000,8000,412,100,0,25,650,32245,330777077,ok(locked)
11518821799,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3378,23870,20491,10,10,2000,8000,412,100,0,50,50,31758,330784452,ok(locked)
11519102708,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3302,23699,20396,10,10,2000,8000,412,100,0,50,50,31758,330792398,ok(locked)
11519366305,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7393,28055,20661,10,10,2000,8000,412,100,0,50,50,31758,330799878,ok(locked)
11519831488,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9596,36771,27174,10,10,2000,8000,412,100,0,50,50,32245,330812995,ok(locked)
11520152196,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3313,24917,21603,10,10,2000,8000,412,100,0,50,1250,31758,330822062,ok(locked)
11520485112,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3344,23769,20423,10,10,2000,8000,412,100,0,875,3175,31758,330831468,ok(locked)
11520917125,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3296,24424,21127,10,10,2000,8000,412,100,0,50,50,31758,330843607,ok(locked)
11521177626,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3287,24441,21153,10,10,2000,8000,412,100,0,50,1250,31758,330850977,ok(locked)
11521559794,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7965,35128,27162,10,10,2000,8000,412,100,0,50,50,32245,330861775,ok(locked)
11521860380,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3265,23656,20390,10,10,2000,8000,412,100,0,50,50,31758,330870268,ok(locked)
11522201208,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3256,23783,20526,10,10,2000,8000,412,100,0,50,1350,31758,330879880,ok(locked)
11522554878,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3261,24403,21141,10,10,2000,8000,412,100,0,50,50,31758,330889877,ok(locked)
11522926931,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3302,23657,20354,10,10,2000,8000,412,100,0,50,50,31758,330900351,ok(locked)
11523227072,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3303,24350,21046,10,10,2000,8000,412,100,0,50,1300,31758,330908827,ok(locked)
11523648967,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7451,34742,27290,10,10,2000,8000,412,100,0,50,50,32245,330920730,ok(locked)
11524253786,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9794,36863,27068,10,10,2000,8000,412,100,0,50,725,32245,330937733,ok(locked)
11524554529,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3472,25188,21716,10,10,2000,8000,412,100,0,50,50,31758,330946243,ok(locked)
11525108582,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3248,23514,20265,10,10,2000,8000,412,100,0,75,50,31758,330961806,ok(locked)
11525561139,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3334,23490,20155,10,10,2000,8000,412,100,0,50,700,31758,330974520,ok(locked)
11526062246,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7828,34443,26613,10,10,2000,8000,412,100,0,25,75,32245,330988618,ok(locked)
11526364686,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7194,35717,28522,10,10,2000,8000,412,100,0,175,50,32245,330997210,ok(locked)
11526878184,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3252,23411,20157,10,10,2000,8000,412,100,0,50,50,31758,331011647,ok(locked)
11527331497,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3347,23709,20361,10,10,2000,8000,412,100,0,75,725,31758,331024386,ok(locked)
11527670632,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7654,31825,24170,10,10,2000,8000,412,100,0,50,50,31758,331033971,ok(locked)
11528084569,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3288,23857,20568,10,10,2000,8000,412,100,0,50,50,31758,331045633,ok(locked)
11528557066,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3315,24811,21494,10,10,2000,8000,412,100,0,100,50,31758,331058902,ok(locked)
11529018657,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7653,34945,27291,10,10,2000,8000,412,100,0,75,50,31758,331071902,ok(locked)
11529382286,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8199,36324,28124,10,10,2000,8000,412,100,0,50,675,32245,331082182,ok(locked)
11529707433,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,10697,37930,27232,10,10,2000,8000,412,100,0,50,50,32245,331091413,ok(locked)
11529968048,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3514,25184,21669,10,10,2000,8000,412,100,0,50,50,31758,331098804,ok(locked)
11530402170,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3388,24145,20756,10,10,2000,8000,412,100,0,50,675,31758,331111026,ok(locked)
11530754412,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3469,23831,20361,10,10,2000,8000,412,100,0,75,50,31758,331120958,ok(locked)
11531014868,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3460,24720,21259,10,10,2000,8000,412,100,0,50,50,31758,331128328,ok(locked)
11531456049,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7917,34862,26943,10,10,2000,8000,412,100,0,125,50,32245,331140766,ok(locked)
11531841204,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,10586,37659,27072,10,10,2000,8000,412,100,0,50,50,32245,331151647,ok(locked)
11532161962,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3346,23611,20264,10,10,2000,8000,412,100,0,50,50,31758,331160701,ok(locked)
11532566061,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,9110,36723,27612,10,10,2000,8000,412,100,0,125,50,32245,331172114,ok(locked)
11532899025,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3265,23796,20530,10,10,2000,8000,412,100,0,50,50,31758,331181523,ok(locked)
11533169360,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7296,32193,24896,10,10,2000,8000,412,100,0,50,50,31758,331189184,ok(locked)
11533502919,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3345,23758,20412,10,10,2000,8000,412,100,0,150,50,31758,331198606,ok(locked)
11533776165,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,8024,35815,27790,10,10,2000,8000,412,100,0,50,50,32245,331206352,ok(locked)
11534281733,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,10073,37702,27626,10,10,2000,8000,412,100,0,25,50,32245,331220600,ok(locked)
11534622341,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,6434,33722,27287,10,10,2000,8000,412,100,0,50,650,32245,331230239,ok(locked)
11534885036,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,4586,26112,21525,10,10,2000,8000,412,100,0,50,50,31758,331237707,ok(locked)
11535419697,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3306,23967,20660,10,10,2000,8000,412,100,0,25,50,31758,331252689,ok(locked)
11535871064,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3300,23539,20238,10,10,2000,8000,412,100,0,50,50,31758,331265412,ok(locked)
11536432998,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,7848,35103,27255,10,10,2000,8000,412,100,0,25,50,32245,331281213,ok(locked)
11536693060,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3283,23606,20322,10,10,2000,8000,412,100,0,50,50,31758,331288581,ok(locked)
11537267049,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3118,23623,20503,10,10,2000,8000,412,100,0,25,50,31758,331304702,ok(locked)
11537679448,0,"Tesla V100-SXM2-32GB",compute,locked,877,135,412,3455,23660,20204,10,10,2000,8000,412,100,0,125,50,31758,331316297,ok(locked)
