ts_us,device_id,gpu_name,mode,from_gpu_mhz,from_mem_mhz,to_gpu_mhz,to_mem_mhz,order,api_mem_us,api_gpu_us,api_total_us,settle_total_us,settle_after_calls_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,final_mem_mhz,power_mw,energy_mj,status
3762498507,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762498955,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762499401,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762499847,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762500299,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762500746,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762501199,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762501647,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762502104,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762502549,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762503006,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762503456,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762505284,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762505738,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762506188,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762506638,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762507083,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762507525,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762507977,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762508436,0,"Tesla V100-SXM2-32GB",idle,600,877,1065,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762508885,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762509327,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762509778,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762510234,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762510686,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85268181,Not Supported
3762513304,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762513754,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762514204,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762514657,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762515103,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762515558,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762516021,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762516469,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762516917,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762517362,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762517803,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762518255,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762518703,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762519144,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762519592,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762520047,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762520493,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762520941,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762521393,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762521833,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762522289,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762522736,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762523184,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762523634,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762524078,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762524521,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762524963,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762525410,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762525856,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762526307,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762526756,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762527211,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762527660,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762528103,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762528552,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762528994,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762529448,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762529901,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762530351,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762530798,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85268979,Not Supported
3762533290,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762533735,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762534183,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762534632,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762535076,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762535528,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762535976,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762536442,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762536886,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762537336,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762537780,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762538235,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762538686,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762539135,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762539581,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762540037,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762540484,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762540926,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762541376,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762541824,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762542272,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762542718,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762543161,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762543605,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762544068,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762544514,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762544966,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762545412,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762545857,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762546303,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762546755,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762547197,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762547641,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762548088,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762548536,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762548984,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762549435,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762549886,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762550339,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762550785,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,38573,85269757,Not Supported
3762553291,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762553739,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762554188,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762554633,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762555084,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762555539,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762555984,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762556451,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762556904,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762557355,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762557807,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762558268,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762558715,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762559163,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762559615,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762560083,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762560533,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762560987,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762561447,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762561888,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762562333,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762562790,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762563245,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762563696,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762564145,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762564592,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762565057,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762565507,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762565956,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762566405,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762566856,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762567306,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762567753,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762568226,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762568679,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762569126,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762569580,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762570029,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762570477,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762570930,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,39059,85270537,Not Supported
3762573423,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762573874,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762574324,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762574775,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762575237,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762575684,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762576135,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762576585,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762577045,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762577496,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,0,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762577948,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762578399,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762578848,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,0,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762579309,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762579760,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762580230,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762580685,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762581134,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762581586,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762582039,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762582481,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762582925,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
3762583376,0,"Tesla V100-SXM2-32GB",idle,1065,877,600,877,mem_then_gpu,1,0,1,0,0,0,5,2000,2000,0,0,38573,85271321,Not Supported
