ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
7765519390,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3402,23575,20172,10,10,2000,8000,412,0,0,50,50,23987,180696155,ok(locked)
7765823500,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3373,23481,20107,10,10,2000,8000,412,0,0,50,50,23987,180703305,ok(locked)
7766146632,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3514,23752,20237,10,10,2000,8000,412,0,0,50,50,23987,180710900,ok(locked)
7766429641,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3370,23392,20021,10,10,2000,8000,412,0,0,50,50,23987,180717553,ok(locked)
7766938232,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3396,23563,20166,10,10,2000,8000,412,0,0,50,50,23987,180729507,ok(locked)
7767199513,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3478,23533,20054,10,10,2000,8000,412,0,0,50,1250,23987,180735650,ok(locked)
7767810358,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3520,23563,20042,10,10,2000,8000,412,0,0,50,50,23987,180750000,ok(locked)
7768150822,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3497,23736,20238,10,10,2000,8000,412,0,0,50,100,23987,180758012,ok(locked)
7768532912,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,4186,24594,20406,10,10,2000,8000,412,0,0,50,0,23987,180766999,ok(locked)
7769070626,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,9368,29883,20513,10,10,2000,8000,412,0,0,50,50,23987,180779639,ok(locked)
7769622371,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3488,23563,20074,10,10,2000,8000,412,0,0,75,50,23987,180792592,ok(locked)
7769881356,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3554,23586,20030,10,10,2000,8000,412,0,0,50,50,23987,180798688,ok(locked)
7770201277,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3481,23836,20354,10,10,2000,8000,412,0,0,50,50,23987,180806217,ok(locked)
7770460486,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3479,23580,20099,10,10,2000,8000,412,0,0,50,5850,23987,180812318,ok(locked)
7771093452,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3505,23522,20016,10,10,2000,8000,412,0,0,50,50,23987,180827198,ok(locked)
7771503215,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3462,23584,20121,10,10,2000,8000,412,0,0,100,50,23987,180836826,ok(locked)
7771842486,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3453,23439,19985,10,10,2000,8000,412,0,0,50,50,23987,180844810,ok(locked)
7772162426,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3899,24065,20165,10,10,2000,8000,412,0,0,50,50,23987,180852341,ok(locked)
7772451806,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3498,23705,20206,10,10,2000,8000,412,0,0,100,50,23987,180859152,ok(locked)
7772751776,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3630,23772,20141,10,10,2000,8000,412,0,0,50,50,23987,180866206,ok(locked)
7773091758,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3486,23622,20135,10,10,2000,8000,412,0,0,50,50,23987,180874214,ok(locked)
7773505033,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,7123,27153,20029,10,10,2000,8000,412,0,0,50,675,23987,180883927,ok(locked)
7773808254,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,7312,27497,20184,10,10,2000,8000,412,0,0,50,50,23987,180891058,ok(locked)
7774149844,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,5553,25615,20061,10,10,2000,8000,412,0,0,50,50,23987,180899089,ok(locked)
7774435058,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,9556,29584,20027,10,10,2000,8000,412,0,0,150,50,23987,180905796,ok(locked)
7774696744,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,6189,26264,20073,10,10,2000,8000,412,0,0,50,50,23987,180911957,ok(locked)
7775017324,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3482,23701,20218,10,10,2000,8000,412,0,0,50,50,23987,180919495,ok(locked)
7775427322,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3494,23539,20044,10,10,2000,8000,412,0,0,100,50,23987,180929134,ok(locked)
7775787682,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3765,24128,20362,10,10,2000,8000,412,0,0,50,50,23987,180937612,ok(locked)
7776107086,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3425,23526,20100,10,10,2000,8000,412,0,0,50,50,23987,180945127,ok(locked)
7776476694,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3365,23436,20070,10,10,2000,8000,412,0,0,100,50,23987,180953818,ok(locked)
7776806479,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3477,23530,20052,10,10,2000,8000,412,0,0,50,50,23971,180961571,ok(locked)
7777105910,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3545,23677,20132,10,10,2000,8000,412,0,0,50,50,23987,180968618,ok(locked)
7777626377,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3420,23617,20195,10,10,2000,8000,412,0,0,150,50,23987,180980855,ok(locked)
7777996607,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3803,23989,20185,10,10,2000,8000,412,0,0,50,50,23987,180989562,ok(locked)
7778470632,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,7509,27546,20036,10,10,2000,8000,412,0,0,50,650,23987,181000706,ok(locked)
7778753731,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,7555,27557,20001,10,10,2000,8000,412,0,0,50,50,23987,181007363,ok(locked)
7779156218,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,6208,26307,20098,10,10,2000,8000,412,0,0,0,50,23987,181016825,ok(locked)
7779525899,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3474,23637,20162,10,10,2000,8000,412,0,0,125,50,23987,181025517,ok(locked)
7779925689,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3462,23483,20020,10,10,2000,8000,412,0,0,50,50,23987,181034920,ok(locked)
7780224865,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3443,23532,20086,10,10,2000,8000,412,0,0,50,50,23987,181041961,ok(locked)
7780818250,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3532,23580,20045,10,10,2000,8000,412,0,0,50,3125,23987,181055908,ok(locked)
7781139697,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3776,25537,21760,10,10,2000,8000,412,0,0,50,50,23987,181063459,ok(locked)
7781509303,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3553,23549,19994,10,10,2000,8000,412,0,0,50,50,23987,181072151,ok(locked)
7781808614,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3478,23613,20134,10,10,2000,8000,412,0,0,50,50,23987,181079197,ok(locked)
7782148312,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3514,23576,20061,10,10,2000,8000,412,0,0,50,50,23987,181087190,ok(locked)
7782447575,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3498,23615,20116,10,10,2000,8000,412,0,0,50,50,23987,181094233,ok(locked)
7782807029,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3463,23489,20025,10,10,2000,8000,412,0,0,0,50,23987,181102690,ok(locked)
7783149547,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,6486,26587,20100,10,10,2000,8000,412,0,0,50,50,23987,181110743,ok(locked)
7783534481,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,8729,28752,20022,10,10,2000,8000,412,0,0,50,50,23987,181119799,ok(locked)
7783837381,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,7017,27044,20026,10,10,2000,8000,412,0,0,50,50,23987,181126921,ok(locked)
7784157919,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,4592,24676,20083,10,10,2000,8000,412,0,0,50,50,23987,181134456,ok(locked)
7784602315,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,7929,27950,20019,10,10,2000,8000,412,0,0,50,1250,23987,181144899,ok(locked)
7784942665,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,4090,24256,20165,10,10,2000,8000,412,0,0,50,50,23987,181152900,ok(locked)
7785465800,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,6041,26127,20084,10,10,2000,8000,412,0,0,0,50,23987,181165191,ok(locked)
7785896015,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3467,23528,20060,10,10,2000,8000,412,0,0,100,50,23987,181175304,ok(locked)
7786155310,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3501,23511,20009,10,10,2000,8000,412,0,0,50,50,23987,181181408,ok(locked)
7786535219,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3523,23587,20063,10,10,2000,8000,412,0,0,0,50,23987,181190344,ok(locked)
7787087719,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3366,23353,19986,10,10,2000,8000,412,0,0,225,50,23987,181203329,ok(locked)
7787489770,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3730,25623,21892,10,10,2000,8000,412,0,0,50,0,23987,181212776,ok(locked)
7788060625,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3410,23470,20059,10,10,2000,8000,412,0,0,25,650,23987,181226194,ok(locked)
7788452047,0,"Tesla V100-SXM2-32GB",idle,locked,877,135,412,3620,25282,21661,10,10,2000,8000,412,0,0,50,50,23987,181235396,ok(locked)
