ts_us,device_id,gpu_name,mode,api_kind,mem_fixed_mhz,from_gpu_mhz,to_gpu_mhz,api_us,settle_total_us,settle_after_call_us,polls,stable_n,poll_us,timeout_ms,final_gpu_mhz,gpu_util_pct,mem_util_pct,pcie_tx_kbps,pcie_rx_kbps,power_mw,energy_mj,status
14112745955,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,9894,30548,20653,10,10,2000,8000,412,3,0,256033,205417,23987,508112137,ok(locked)
14113068928,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,7078,27117,20038,10,10,2000,8000,412,3,0,256050,224100,23987,508119739,ok(locked)
14113394740,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,9354,29996,20641,10,10,2000,8000,412,3,0,234700,205433,23987,508127408,ok(locked)
14113718205,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6554,26791,20236,10,10,2000,8000,412,3,0,234700,205433,23987,508135022,ok(locked)
14114041470,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,6492,27463,20970,10,10,2000,8000,412,3,0,256033,205817,23987,508142640,ok(locked)
14114368527,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,8226,30164,21937,10,10,2000,8000,412,3,0,234717,205417,23987,508150338,ok(locked)
14114694482,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,9723,30359,20635,10,10,2000,8000,412,3,0,234717,205417,23987,508158008,ok(locked)
14115015517,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3685,25404,21718,10,10,2000,8000,412,3,0,234700,205433,23987,508165562,ok(locked)
14115334766,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3490,23617,20126,10,10,2000,8000,412,3,0,245500,205433,23987,508173085,ok(locked)
14115687627,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3514,23849,20334,10,10,2000,8000,412,3,0,256050,205433,23987,508181403,ok(locked)
14116009499,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3415,23949,20533,10,10,2000,8000,412,3,0,234767,224083,23987,508188992,ok(locked)
14116328690,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3426,23505,20078,10,10,2000,8000,412,3,0,256050,224100,23987,508196506,ok(locked)
14116652526,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3473,23497,20024,10,10,2000,8000,412,3,0,234717,205417,23987,508204134,ok(locked)
14116978207,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3433,23464,20030,10,10,2000,8000,412,3,0,245350,205400,23987,508211809,ok(locked)
14117323185,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3456,23640,20183,10,10,2000,8000,412,3,0,232567,224100,23987,508219940,ok(locked)
14117643756,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3559,23610,20050,10,10,2000,8000,412,3,0,248817,224050,23987,508227493,ok(locked)
14117969469,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3480,23733,20252,10,10,2000,8000,412,3,0,256050,224100,23987,508235171,ok(locked)
14118292424,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3539,23574,20033,10,10,2000,8000,412,3,0,234683,205417,23987,508242783,ok(locked)
14118615533,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3476,23594,20117,10,10,2000,8000,412,3,0,256033,224083,23987,508250382,ok(locked)
14118935768,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3551,23804,20252,10,10,2000,8000,412,3,0,256033,224100,23987,508257945,ok(locked)
14119260532,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3460,23543,20082,10,10,2000,8000,412,3,0,256083,205417,23987,508265598,ok(locked)
14119583242,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3448,23503,20053,10,10,2000,8000,412,3,0,234700,224100,23987,508273203,ok(locked)
14119906216,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3417,23537,20119,10,10,2000,8000,412,3,0,234700,205417,23987,508280812,ok(locked)
14120230150,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3339,23469,20130,10,10,2000,8000,412,3,0,234717,224100,23987,508288430,ok(locked)
14120552801,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3476,23682,20206,10,10,2000,8000,412,3,0,234717,207383,23987,508296047,ok(locked)
14120876145,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3636,23816,20179,10,10,2000,8000,412,3,0,234700,224100,23987,508303666,ok(locked)
14121198203,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3462,23644,20181,10,10,2000,8000,412,3,0,234700,205850,23987,508311255,ok(locked)
14121521864,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3523,23566,20042,10,10,2000,8000,412,3,0,256050,224083,23987,508318871,ok(locked)
14121846009,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3392,23439,20046,10,10,2000,8000,412,3,0,234717,205400,23987,508326510,ok(locked)
14122166207,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3455,23447,19992,10,10,2000,8000,412,3,0,236817,205433,23987,508334055,ok(locked)
14122491016,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3824,23920,20096,10,10,2000,8000,412,3,0,234717,205400,23987,508341711,ok(locked)
14122813837,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3459,23721,20261,10,10,2000,8000,412,3,0,256050,224100,23987,508349319,ok(locked)
14123136673,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3507,23601,20093,10,10,2000,8000,412,3,0,246983,205417,23987,508356926,ok(locked)
14123461239,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3508,23694,20185,10,10,2000,8000,412,3,0,256050,224083,23987,508364575,ok(locked)
14123783841,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3581,23597,20015,10,10,2000,8000,412,3,0,239967,205433,23987,508372181,ok(locked)
14124106089,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3713,23998,20284,10,10,2000,8000,412,3,0,256033,205417,23987,508379763,ok(locked)
14124429479,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3440,23452,20011,10,10,2000,8000,412,3,0,234700,205433,23987,508387372,ok(locked)
14124755260,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,4056,24086,20029,10,10,2000,8000,412,3,0,234717,224100,23987,508395042,ok(locked)
14125075528,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3435,23530,20094,10,10,2000,8000,412,3,0,234700,224100,23987,508402584,ok(locked)
14125404576,0,"Tesla V100-SXM2-32GB",comm,locked,877,135,412,3639,23800,20160,10,10,2000,8000,412,3,0,234750,205433,23987,508410351,ok(locked)
